source_system,source_db,owner,table_name,table_comment,num_rows_stats,blocks,last_analyzed,tablespace_name,inferred_domain,table_role,include_status,exclude_reason,column_count_in_current_file,has_primary_key,has_nonunique_index,cleanup_decision,cleanup_reason
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ADP_STORE_MAP,,0,0,2022-01-02 10:05:40,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,5,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ADP_SYSCATALOG,,0,0,2022-01-02 14:08:59,NNC_DATA01,其他,excluded,excluded,日志/临时/备份/测试类表，第一版不纳入治理主清单,33,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ADP_SYS_PARAMS,,0,0,2022-01-02 10:05:40,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,4,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ADP_TASKEXECLIST,,0,0,2022-01-02 10:05:42,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,9,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ADP_TASKRECELIST,,0,0,2022-01-02 10:05:42,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,5,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ADP_TASKTIMECONF,,0,0,2022-01-02 10:05:42,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,5,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ADP_TRANSRES,,0,0,2022-01-02 14:09:00,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,21,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ADP_TRANSTASKEXEC,,0,0,2022-01-02 10:05:42,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,9,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ADP_T_ACTIVITY,,0,0,2022-01-02 10:05:40,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,14,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ADP_T_PACK,,0,0,2022-01-02 10:05:40,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,15,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ADP_T_SESSION,,0,0,2022-01-02 10:05:40,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,11,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ADP_WORK,,0,0,2022-01-02 10:05:40,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,10,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ADP_WORK_DISP,,0,0,2022-01-02 10:05:40,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,8,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ADP_WORK_FINI,,0,0,2022-01-02 10:05:40,NNC_DATA01,财务,fact_or_business,included,,8,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ADP_WORK_WAIT,,0,0,2022-01-02 10:05:40,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,6,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,AE_META_DRIVER,,0,0,2022-01-02 10:05:42,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,13,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,AE_OLAP_FLT,,0,0,2022-01-02 10:05:41,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,11,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,AE_OLAP_MEAP,,0,0,2022-01-02 10:05:42,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,9,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,AE_OLAP_PARAM,,0,0,2022-01-02 10:05:42,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,12,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,AE_QUALITYCHECK,,0,0,2022-01-02 10:05:42,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,15,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,AE_RELATION_DI,,0,0,2022-01-02 10:05:42,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,13,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALI_CONTRACT,,0,0,2022-01-02 14:09:46,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,124,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALI_CONTRACT_B,,0,0,2022-01-02 14:09:46,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,68,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALI_CONTRACT_EQ,,0,0,2022-01-02 14:09:46,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,47,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALI_CONTRACT_EX,,0,0,2022-01-02 14:09:46,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,33,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALI_CONTRACT_EXT,,0,0,2022-01-02 10:06:37,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,9,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALI_CONTRACT_I,,0,0,2022-01-02 14:09:46,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,32,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALI_CONTRACT_P,,0,0,2022-01-02 14:09:46,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,32,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALI_CONT_ALTER,,0,0,2022-01-02 14:09:46,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,64,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALI_CONT_ALTER_B,,0,0,2022-01-02 14:09:46,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,101,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALI_EXPENSE,,0,0,2022-01-02 14:09:46,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,77,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALI_EXPENSE_B,,0,0,2022-01-02 14:09:46,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,63,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALI_LEASE_IN,,0,0,2022-01-02 14:09:46,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,75,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALI_LEASE_IN_B,,0,0,2022-01-02 14:09:46,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,96,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALI_RENT_CALC,,0,0,2022-01-02 14:09:46,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,78,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALI_RENT_CALC_B,,0,0,2022-01-02 14:09:46,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,65,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALI_RENT_CALC_C,,0,0,2022-01-02 14:09:46,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,74,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALI_RENT_SETTLE,,0,0,2022-01-02 14:09:46,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,77,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALI_RENT_SETTLE_B,,0,0,2022-01-02 14:09:46,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,87,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALI_RESTORE,,0,0,2022-01-02 14:09:46,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,63,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALI_RESTORE_B,,0,0,2022-01-02 14:09:46,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,76,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALI_STOPRENT,,0,0,2022-01-02 14:09:46,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,64,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALI_STOPRENT_B,,0,0,2022-01-02 14:09:46,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,57,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALI_TEMPORARY,,0,0,2022-01-02 14:09:46,NNC_DATA01,人员,excluded,excluded,日志/临时/备份/测试类表，第一版不纳入治理主清单,51,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALI_TEMPORARY_B,,0,0,2022-01-02 14:09:46,NNC_DATA01,人员,excluded,excluded,日志/临时/备份/测试类表，第一版不纳入治理主清单,42,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALI_TEMP_SETTLE,,0,0,2022-01-02 14:09:46,NNC_DATA01,人员,excluded,excluded,日志/临时/备份/测试类表，第一版不纳入治理主清单,63,true,true,exclude_candidate,NUM_ROWS=0; 表名疑似备份/临时/测试
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALI_TEMP_SETTLE_B,,0,0,2022-01-02 14:09:46,NNC_DATA01,人员,excluded,excluded,日志/临时/备份/测试类表，第一版不纳入治理主清单,53,true,true,exclude_candidate,NUM_ROWS=0; 表名疑似备份/临时/测试
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALI_WORKLOAD,,0,0,2022-01-02 14:09:47,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,64,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALI_WORKLOAD_B,,0,0,2022-01-02 14:09:47,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,62,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALO_CONTRACT,,0,0,2022-01-02 14:09:45,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,122,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALO_CONTRACT_B,,0,0,2022-01-02 14:09:45,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,64,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALO_CONTRACT_E,,0,0,2022-01-02 14:09:45,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,33,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALO_CONTRACT_EQ,,0,0,2022-01-02 14:09:45,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,34,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALO_CONTRACT_EXT,,0,0,2022-01-02 10:06:37,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,9,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALO_CONTRACT_I,,0,0,2022-01-02 14:09:45,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,32,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALO_CONTRACT_P,,0,0,2022-01-02 14:09:45,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,32,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALO_CONT_ALTER,,0,0,2022-01-02 14:09:45,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,62,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALO_CONT_ALTER_B,,0,0,2022-01-02 14:09:45,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,95,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALO_EXPENSE,,0,0,2022-01-02 14:09:45,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,77,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALO_EXPENSE_B,,0,0,2022-01-02 14:09:45,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,51,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALO_LEASE_OUT,,0,0,2022-01-02 14:09:45,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,73,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALO_LEASE_OUT_B,,0,0,2022-01-02 14:09:45,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,84,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALO_RENT_CALC,,0,0,2022-01-02 14:09:45,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,76,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALO_RENT_CALC_B,,0,0,2022-01-02 14:09:45,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,48,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALO_RENT_CALC_C,,0,0,2022-01-02 14:09:45,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,57,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALO_RENT_SETTLE,,0,0,2022-01-02 14:09:45,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,75,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALO_RENT_SETTLE_B,,0,0,2022-01-02 14:09:46,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,71,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALO_RESTORE,,0,0,2022-01-02 14:09:46,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,63,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALO_RESTORE_B,,0,0,2022-01-02 14:09:46,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,64,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALO_STOPRENT,,0,0,2022-01-02 14:09:46,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,64,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALO_STOPRENT_B,,0,0,2022-01-02 14:09:46,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,47,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALO_WORKLOAD,,0,0,2022-01-02 14:09:46,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,64,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ALO_WORKLOAD_B,,0,0,2022-01-02 14:09:46,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,52,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,AMPUB_COOPERSET,,0,0,2022-01-02 14:09:40,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,14,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,AP_PAYABLEITEM_20230108,,27444,3010,2023-01-10 09:47:14,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选,148,false,false,exclude_candidate,表名含日期快照
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ARAP_AGIOTAGE,,0,0,2022-01-02 14:09:10,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,17,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ARAP_AGIOTAGE_D,,0,0,2022-01-02 14:09:10,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,37,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ARAP_BADACCDSTL,,0,0,2022-01-02 14:09:10,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,17,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ARAP_BADACCDSTL_B,,0,0,2022-01-02 10:05:56,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,12,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ARAP_BADDEBTS_OCCH,,0,0,2022-01-02 14:09:10,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,18,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ARAP_BADDEBTS_OCCU,,0,0,2022-01-02 14:09:10,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,39,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ARAP_BADDEBTS_RECE,,0,0,2022-01-02 14:09:10,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,39,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ARAP_BADDEBTS_RECH,,0,0,2022-01-02 14:09:10,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,18,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ARAP_BALANCE2,,0,0,2022-01-02 10:05:56,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,35,false,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ARAP_BCMAP,,0,0,2022-01-02 10:05:56,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,7,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ARAP_DEBTSTRANSFER,,0,0,2022-01-02 14:09:10,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,39,true,true,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ARAP_DSTLCASE,,0,0,2022-01-02 14:09:10,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,19,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ARAP_DSTLCASEFACTOR,,0,0,2022-01-02 10:05:57,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,6,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ARAP_DSTLCASERATE,,0,0,2022-01-02 10:05:57,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,10,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ARAP_DSTLCASE_B,,0,0,2022-01-02 10:05:57,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,10,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ARAP_DSTLCASE_B_B,,0,0,2022-01-02 10:05:57,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,6,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ARAP_DSTLFACTORVALUE,,0,0,2022-01-02 10:05:57,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,8,true,false,exclude_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ARAP_GOLDTAXFOMAT,,0,0,2022-01-02 10:05:57,NNC_DATA01,其他,empty_or_unanalyzed,candidate,统计行数为 0，需确认是否为配置空表,9,true,false,exclude_candidate,NUM_ROWS=0
